Country,Year-Month,New_Confirmed,New_Deaths,New_Recovered,Total_Confirmed(new+previous)
Greece,01-05-2021,57273,1714,0,402306
Greece,01-06-2021,20150,611,0,422456
Greece,01-07-2021,70848,259,0,493304
Greece,01-08-2021,94660,726,0,587964
Greece,01-09-2021,67803,1137,0,655767
Greece,01-10-2021,86403,1110,0,742170
Greece,01-11-2021,196733,2219,0,938903
Greece,01-12-2021,271950,2633,0,1210853
Greece,01-01-2022,729870,2710,0,1940723
Greece,01-02-2022,480941,2360,0,2421664
Greece,01-03-2022,608765,1650,0,3030429
Greece,01-04-2022,202067,1027,0,3232496
Grenada,01-01-2020,0,0,0,0
Grenada,01-02-2020,0,0,0,0
Grenada,01-03-2020,9,0,0,9
Grenada,01-04-2020,11,0,13,20
Grenada,01-05-2020,3,0,5,23
Grenada,01-06-2020,0,0,5,23
Grenada,01-07-2020,1,0,0,24
Grenada,01-08-2020,0,0,1,24
Grenada,01-09-2020,0,0,0,24
Grenada,01-10-2020,4,0,0,28
Grenada,01-11-2020,13,0,6,41
Grenada,01-12-2020,86,0,77,127
Grenada,01-01-2021,21,1,35,148
Grenada,01-02-2021,0,0,5,148
Grenada,01-03-2021,7,0,5,155
Grenada,01-04-2021,5,0,6,160
Grenada,01-05-2021,1,0,2,161
Grenada,01-06-2021,0,0,0,161
Grenada,01-07-2021,3,0,1,164
Grenada,01-08-2021,297,1,0,461
Grenada,01-09-2021,4734,139,0,5195
Grenada,01-10-2021,645,57,0,5840
Grenada,01-11-2021,57,2,0,5897
Grenada,01-12-2021,284,0,0,6181
Grenada,01-01-2022,6155,10,0,12336
Grenada,01-02-2022,1371,6,0,13690
Grenada,01-03-2022,322,2,0,14012
Grenada,01-04-2022,153,1,0,14165
Guatemala,01-01-2020,0,0,0,0
Guatemala,01-02-2020,0,0,0,0
Guatemala,01-03-2020,38,1,12,38
Guatemala,01-04-2020,561,15,54,599
Guatemala,01-05-2020,4488,92,669,5087
Guatemala,01-06-2020,13009,665,2459,18096
Guatemala,01-07-2020,31693,1151,33622,49789
Guatemala,01-08-2020,24285,836,25252,74074
Guatemala,01-09-2020,17672,486,18188,91746
Guatemala,01-10-2020,16193,483,17033,107939
Guatemala,01-11-2020,14123,442,13655,122062
Guatemala,01-12-2020,15950,642,15084,138012
Guatemala,01-01-2021,21492,830,18567,159504
Guatemala,01-02-2021,15038,750,16916,174542
Guatemala,01-03-2021,19292,450,15724,193834
Guatemala,01-04-2021,33837,684,25608,227671
Guatemala,01-05-2021,26746,641,30752,254417
Guatemala,01-06-2021,39166,1050,30831,293583
Guatemala,01-07-2021,74901,1124,57406,368484
Guatemala,01-08-2021,101793,1587,9542,470277
Guatemala,01-09-2021,90038,1638,0,560315
Guatemala,01-10-2021,41257,1530,0,601572
Guatemala,01-11-2021,16412,849,0,617984
Guatemala,01-12-2021,10375,164,0,628359
Guatemala,01-01-2022,61931,278,0,690290
Guatemala,01-02-2022,86701,586,0,776991
Guatemala,01-03-2022,51883,341,0,828874
Guatemala,01-04-2022,8618,115,0,837492
Guinea,01-01-2020,0,0,0,0
Guinea,01-02-2020,0,0,0,0
Guinea,01-03-2020,22,0,0,22
Guinea,01-04-2020,1473,7,329,1495
Guinea,01-05-2020,2211,16,1701,3706
Guinea,01-06-2020,1685,10,2296,5391
Guinea,01-07-2020,1917,13,2132,7308
Guinea,01-08-2020,2101,13,1989,9409
Guinea,01-09-2020,1243,7,1549,10652
Guinea,01-10-2020,1420,6,554,12072
Guinea,01-11-2020,1047,4,1495,13119
Guinea,01-12-2020,603,5,1096,13722
Guinea,01-01-2021,824,1,1067,14546
Guinea,01-02-2021,1446,7,689,15992
Guinea,01-03-2021,3916,36,1722,19908
Guinea,01-04-2021,2307,19,3051,22215
Guinea,01-05-2021,962,17,1304,23177
Guinea,01-06-2021,593,10,1482,23770
Guinea,01-07-2021,1918,49,1692,25688
Guinea,01-08-2021,3813,117,315,29501
Guinea,01-09-2021,910,42,0,30411
Guinea,01-10-2021,242,6,0,30653
Guinea,01-11-2021,117,2,0,30770
Guinea,01-12-2021,1281,4,0,32051
Guinea,01-01-2022,4115,28,0,36166
Guinea,01-02-2022,231,21,0,36397
Guinea,01-03-2022,62,0,0,36459
Guinea,01-04-2022,43,0,0,36502
Guinea-Bissau,01-01-2020,0,0,0,0
Guinea-Bissau,01-02-2020,0,0,0,0
Guinea-Bissau,01-03-2020,8,0,0,8
Guinea-Bissau,01-04-2020,197,1,19,205
Guinea-Bissau,01-05-2020,1051,7,23,1256
Guinea-Bissau,01-06-2020,398,16,275,1654
Guinea-Bissau,01-07-2020,327,2,486,1981
Guinea-Bissau,01-08-2020,224,8,324,2205
Guinea-Bissau,01-09-2020,119,5,422,2324
Guinea-Bissau,01-10-2020,89,2,269,2413
Guinea-Bissau,01-11-2020,28,3,509,2441
Guinea-Bissau,01-12-2020,11,1,70,2452
Guinea-Bissau,01-01-2021,182,0,30,2634
Guinea-Bissau,01-02-2021,628,3,186,3262
Guinea-Bissau,01-03-2021,388,15,359,3650
Guinea-Bissau,01-04-2021,84,4,343,3734
Guinea-Bissau,01-05-2021,32,1,203,3766
Guinea-Bissau,01-06-2021,93,1,65,3859
Guinea-Bissau,01-07-2021,620,7,346,4479
Guinea-Bissau,01-08-2021,1320,43,98,5799
Guinea-Bissau,01-09-2021,308,16,0,6107
Guinea-Bissau,01-10-2021,27,6,0,6134
Guinea-Bissau,01-11-2021,306,7,0,6440
Guinea-Bissau,01-12-2021,44,1,0,6484
Guinea-Bissau,01-01-2022,1102,7,0,7586
Guinea-Bissau,01-02-2022,415,11,0,8001
Guinea-Bissau,01-03-2022,148,3,0,8149
Guinea-Bissau,01-04-2022,27,0,0,8176
Guyana,01-01-2020,0,0,0,0
Guyana,01-02-2020,0,0,0,0
Guyana,01-03-2020,27,2,0,12
Guyana,01-04-2020,70,7,22,82
Guyana,01-05-2020,71,3,48,153
Guyana,01-06-2020,92,0,44,245
Guyana,01-07-2020,168,8,71,413
Guyana,01-08-2020,893,19,533,1306
Guyana,01-09-2020,1588,41,962,2894
Guyana,01-10-2020,1268,44,1548,4162
Guyana,01-11-2020,1244,27,1164,5406
Guyana,01-12-2020,926,13,1428,6332
Guyana,01-01-2021,1309,12,771,7641
Guyana,01-02-2021,944,19,1381,8585
Guyana,01-03-2021,1664,36,1126,10249
Guyana,01-04-2021,3034,65,2110,13283
Guyana,01-05-2021,3669,93,3314,16952
Guyana,01-06-2021,3103,80,3518,20055
Guyana,01-07-2021,2468,72,3143,22523
Guyana,01-08-2021,3025,81,1144,25548
Guyana,01-09-2021,6279,164,0,31827
Guyana,01-10-2021,3721,127,0,35548
Guyana,01-11-2021,2326,81,0,37874
Guyana,01-12-2021,1699,60,0,39573
Guyana,01-01-2022,20316,114,0,59889
Guyana,01-02-2022,3032,52,0,62921
Guyana,01-03-2022,332,6,0,63253
Guyana,01-04-2022,115,2,0,63368
Haiti,01-01-2020,0,0,0,0
Haiti,01-02-2020,0,0,0,0
Haiti,01-03-2020,15,0,1,15
Haiti,01-04-2020,61,7,8,76
Haiti,01-05-2020,1508,29,24,1584
Haiti,01-06-2020,4263,69,907,5847
Haiti,01-07-2020,1531,55,3675,7378
Haiti,01-08-2020,831,42,1222,8209
Haiti,01-09-2020,531,26,1001,8740
Haiti,01-10-2020,314,5,600,9054
Haiti,01-11-2020,218,0,594,9272
Haiti,01-12-2020,727,4,601,9999
Haiti,01-01-2021,1534,9,478,11533
Haiti,01-02-2021,897,5,614,12430
Haiti,01-03-2021,328,4,1331,12758
Haiti,01-04-2021,298,4,1105,13056
Haiti,01-05-2021,1295,55,393,14351
Haiti,01-06-2021,4211,116,306,18562
Haiti,01-07-2021,1515,120,114,20077
Haiti,01-08-2021,819,41,0,20896
Haiti,01-09-2021,751,24,0,21647
Haiti,01-10-2021,2313,61,0,23960
Haiti,01-11-2021,1215,67,0,25175
Haiti,01-12-2021,810,28,0,25985
Haiti,01-01-2022,3232,20,0,29217
Haiti,01-02-2022,1125,106,0,30342
Haiti,01-03-2022,205,13,0,30547
Haiti,01-04-2022,47,2,0,30594
Honduras,01-01-2020,0,0,0,0
Honduras,01-02-2020,0,0,0,0
Honduras,01-03-2020,141,7,3,141
Honduras,01-04-2020,630,64,82,771
Honduras,01-05-2020,4451,141,458,5202
Honduras,01-06-2020,14356,285,1523,19558
Honduras,01-07-2020,22456,840,3494,42014
Honduras,01-08-2020,19000,536,4842,61014
Honduras,01-09-2020,15886,480,17526,76900
Honduras,01-10-2020,19988,316,12207,96888
Honduras,01-11-2020,11365,249,7944,108253
Honduras,01-12-2020,13574,212,8621,121827
Honduras,01-01-2021,26016,480,4179,147843
Honduras,01-02-2021,22461,541,5640,170304
Honduras,01-03-2021,18739,454,6219,189043
Honduras,01-04-2021,23290,676,5891,212333
Honduras,01-05-2021,25894,1072,6266,238227
Honduras,01-06-2021,24533,652,7565,262760
Honduras,01-07-2021,34351,829,8243,297111
Honduras,01-08-2021,41646,1016,1687,338757
Honduras,01-09-2021,27237,927,0,365994
Honduras,01-10-2021,9387,463,0,375381
Honduras,01-11-2021,2478,163,0,377859
Honduras,01-12-2021,1543,31,0,379402
Honduras,01-01-2022,12472,79,0,391874
Honduras,01-02-2022,19338,208,0,411212
Honduras,01-03-2022,9850,253,0,421062
Honduras,01-04-2022,206,8,0,421268
Hungary,01-01-2020,0,0,0,0
Hungary,01-02-2020,0,0,0,0
Hungary,01-03-2020,492,16,37,492
Hungary,01-04-2020,2283,296,544,2775
Hungary,01-05-2020,1101,214,1566,3876
Hungary,01-06-2020,279,59,545,4155
Hungary,01-07-2020,350,11,661,4505
Hungary,01-08-2020,1634,19,408,6139
Hungary,01-09-2020,20322,150,2129,26461
Hungary,01-10-2020,48860,985,13142,75321
Hungary,01-11-2020,141801,3073,44828,217122
Hungary,01-12-2020,105392,4714,86242,322514
Hungary,01-01-2021,45072,2987,112866,367586
Hungary,01-02-2021,61013,2450,58160,428599
Hungary,01-03-2021,223834,5763,85807,652433
Hungary,01-04-2021,126915,6803,103444,779348
Hungary,01-05-2021,25190,2193,189857,804538
Hungary,01-06-2021,3590,259,38546,808128
Hungary,01-07-2021,1363,34,9375,809491
Hungary,01-08-2021,2846,32,1616,812337
Hungary,01-09-2021,10368,132,0,822705
Hungary,01-10-2021,40714,539,0,863419
Hungary,01-11-2021,239689,3792,0,1103108
Hungary,01-12-2021,153307,4665,0,1256415
Hungary,01-01-2022,296990,2219,0,1553405
Hungary,01-02-2022,234139,2544,0,1787544
Hungary,01-03-2022,64327,1521,0,1851871
Hungary,01-04-2022,27609,395,0,1879480
Iceland,01-01-2020,0,0,0,0
Iceland,01-02-2020,1,0,0,1
Iceland,01-03-2020,1134,8,206,1135
Iceland,01-04-2020,662,8,1472,1797
Iceland,01-05-2020,9,0,124,1806
Iceland,01-06-2020,18,0,21,1824
Iceland,01-07-2020,61,0,39,1885
Iceland,01-08-2020,222,0,172,2107
Iceland,01-09-2020,621,0,170,2728
Iceland,01-10-2020,2137,2,1706,4865
Iceland,01-11-2020,527,14,1306,5392
Iceland,01-12-2020,362,3,399,5754
Iceland,01-01-2021,248,0,352,6002
Iceland,01-02-2021,48,0,76,6049
Iceland,01-03-2021,156,0,53,6205
Iceland,01-04-2021,267,0,195,6472
Iceland,01-05-2021,104,1,223,6576
Iceland,01-06-2021,73,0,0,6649
Iceland,01-07-2021,1310,0,240,7959
Iceland,01-08-2021,2830,3,277,10789
Iceland,01-09-2021,1012,0,0,11801
Iceland,01-10-2021,1691,0,0,13492
Iceland,01-11-2021,4402,2,0,17894
Iceland,01-12-2021,9165,2,0,27059
Iceland,01-01-2022,40614,9,0,67673
Iceland,01-02-2022,62171,17,0,129844
Iceland,01-03-2022,51547,39,0,181391
Iceland,01-04-2022,2583,9,0,183974
India,01-01-2020,1,0,0,1
India,01-02-2020,2,0,3,3
India,01-03-2020,1394,36,120,1397
India,01-04-2020,33466,1119,8945,34863
India,01-05-2020,155746,4254,82784,190609
India,01-06-2020,394872,11992,256060,585481
India,01-07-2020,1110507,19111,746462,1695988
India,01-08-2020,1995178,28777,1745508,3691166
India,01-09-2020,2621418,33390,2433319,6312584
India,01-10-2020,1871498,23433,2218312,8184082
India,01-11-2020,1278727,15510,1398072,9462809
India,01-12-2020,823900,11373,993876,10286709
India,01-01-2021,470901,5398,553780,10757610
India,01-02-2021,354631,2765,351469,11112241
India,01-03-2021,1109424,5770,688231,12221665
India,01-04-2021,6943304,48926,4209723,19164969
India,01-05-2021,9010075,120042,10263223,28175044
India,01-06-2021,2236590,67564,3541289,30411634
India,01-07-2021,1244190,24892,1331603,31655824
India,01-08-2021,1155021,14669,154227,32810845
India,01-09-2021,955862,9319,0,33766707
India,01-10-2021,519107,10098,0,34285814
India,01-11-2021,310962,10810,0,34596776
India,01-12-2021,264803,12239,0,34861579
India,01-01-2022,6607920,14756,0,41469499
India,01-02-2022,1461546,17781,0,42931045
India,01-03-2022,94730,7158,0,43025775
India,01-04-2022,16322,570,0,43042097
Indonesia,01-01-2020,0,0,0,0
Indonesia,01-02-2020,0,0,0,0
Indonesia,01-03-2020,1528,136,81,1528
Indonesia,01-04-2020,8590,656,1441,10118
Indonesia,01-05-2020,16355,821,5786,26473
Indonesia,01-06-2020,29912,1263,17498,56385
Indonesia,01-07-2020,51991,2255,41101,108376
Indonesia,01-08-2020,66420,2286,60052,174796
Indonesia,01-09-2020,112212,3323,88988,287008
Indonesia,01-10-2020,123080,3129,122854,410088
Indonesia,01-11-2020,128795,3076,112717,538883
Indonesia,01-12-2020,204315,5193,160579,743198
Indonesia,01-01-2021,335116,7860,262124,1078314
Indonesia,01-02-2021,256320,6168,269482,1334634
Indonesia,01-03-2021,177078,4692,205627,1511712
Indonesia,01-04-2021,156656,4663,174304,1668368
Indonesia,01-05-2021,153335,5057,146485,1821703
Indonesia,01-06-2021,356569,7913,211294,2178272
Indonesia,01-07-2021,1231386,35628,889679,3409658
Indonesia,01-08-2021,680143,38904,137828,4089801
Indonesia,01-09-2021,125303,8916,0,4215104
Indonesia,01-10-2021,29254,1466,0,4244358
Indonesia,01-11-2021,12051,425,0,4256409
Indonesia,01-12-2021,6311,264,0,4262720
Indonesia,01-01-2022,90650,226,0,4353370
Indonesia,01-02-2022,1211078,4015,0,5564448
Indonesia,01-03-2022,448370,6754,0,6012818
Indonesia,01-04-2022,26448,755,0,6039266
Iran,01-01-2020,0,0,0,0
Iran,01-02-2020,593,43,123,593
Iran,01-03-2020,44012,2855,14533,44605
Iran,01-04-2020,50035,3130,60447,94640
Iran,01-05-2020,56826,1769,43745,151466
Iran,01-06-2020,76196,3020,69910,227662
Iran,01-07-2020,76542,5949,74761,304204
Iran,01-08-2020,71008,4805,59714,375212
Iran,01-09-2020,82007,4598,57723,457219
Iran,01-10-2020,155553,8695,100974,612772
Iran,01-11-2020,349298,13382,186221,962070
Iran,01-12-2020,263072,6977,320682,1225142
Iran,01-01-2021,192857,2736,221218,1417999
Iran,01-02-2021,213170,2114,183074,1631169
Iran,01-03-2021,254395,2592,224208,1885564
Iran,01-04-2021,613513,9093,336988,2499077
Iran,01-05-2021,414059,8398,504363,2913136
Iran,01-06-2021,291421,4108,418144,3204557
Iran,01-07-2021,666451,6366,490444,3871008
Iran,01-08-2021,1121055,17164,77526,4992063
Iran,01-09-2021,594977,12634,0,5587040
Iran,01-10-2021,337598,5875,0,5924638
Iran,01-11-2021,192807,3527,0,6117445
Iran,01-12-2021,76956,1776,0,6194401
Iran,01-01-2022,178773,848,0,6373174
Iran,01-02-2022,678255,4384,0,7051429
Iran,01-03-2022,110791,3366,0,7162220
Iran,01-04-2022,42844,596,0,7205064
Iraq,01-01-2020,0,0,0,0
Iraq,01-02-2020,13,0,0,13
Iraq,01-03-2020,681,50,170,694
Iraq,01-04-2020,1391,43,1205,2085
Iraq,01-05-2020,4354,112,1781,6439
Iraq,01-06-2020,42670,1738,21604,49109
Iraq,01-07-2020,75500,2798,62674,124609
Iraq,01-08-2020,110325,2301,89168,234934
Iraq,01-09-2020,128047,2139,115595,362981
Iraq,01-10-2020,109649,1729,107458,472630
Iraq,01-11-2020,79919,1348,83019,552549
Iraq,01-12-2020,42742,555,55167,595291
Iraq,01-01-2021,24345,234,54288,619636
Iraq,01-02-2021,75853,359,43802,695489
Iraq,01-03-2021,155435,917,123629,850924
Iraq,01-04-2021,214275,1142,182486,1065199
Iraq,01-05-2021,136153,910,174410,1201352
Iraq,01-06-2021,144552,811,129072,1345904
Iraq,01-07-2021,280695,1471,218745,1626599
Iraq,01-08-2021,261551,2173,30487,1888150
Iraq,01-09-2021,115153,1430,0,2003303
Iraq,01-10-2021,51945,910,0,2055248
Iraq,01-11-2021,25924,650,0,2081172
Iraq,01-12-2021,12568,338,0,2093740
Iraq,01-01-2022,116842,231,0,2210582
Iraq,01-02-2022,92211,600,0,2302793
Iraq,01-03-2022,16757,175,0,2319550
Iraq,01-04-2022,3490,34,0,2323040
Ireland,01-01-2020,0,0,0,0
Ireland,01-02-2020,1,0,0,1
Ireland,01-03-2020,3234,71,5,3235
Ireland,01-04-2020,17377,1161,13381,20612
Ireland,01-05-2020,4378,422,8703,24990
Ireland,01-06-2020,483,86,1275,25473
Ireland,01-07-2020,592,32,0,26065
Ireland,01-08-2020,2746,14,0,28811
Ireland,01-09-2020,7344,27,0,36155
Ireland,01-10-2020,25301,114,0,61456
Ireland,01-11-2020,11088,140,0,72544
Ireland,01-12-2020,19235,186,0,91779
Ireland,01-01-2021,104768,1070,0,196547
Ireland,01-02-2021,23045,1012,0,219592
Ireland,01-03-2021,16262,368,0,235854
Ireland,01-04-2021,13016,216,0,248870
Ireland,01-05-2021,13173,41,0,262043
Ireland,01-06-2021,9888,57,0,271908
Ireland,01-07-2021,29068,37,0,300976
Ireland,01-08-2021,51471,57,0,352447
Ireland,01-09-2021,40368,157,0,389932
Ireland,01-10-2021,55662,187,0,445594
Ireland,01-11-2021,124521,216,0,570115
Ireland,01-12-2021,218444,260,0,788559
Ireland,01-01-2022,394449,224,0,1183008
Ireland,01-02-2022,122946,361,0,1300422
Ireland,01-03-2022,159003,256,0,1459425
Ireland,01-04-2022,39409,179,0,1498834
Israel,01-01-2020,0,0,0,0
Israel,01-02-2020,6,0,0,6
Israel,01-03-2020,5739,21,210,5717
Israel,01-04-2020,10179,204,8714,15896
Israel,01-05-2020,1183,62,5751,17079
Israel,01-06-2020,8359,40,2060,25438
Israel,01-07-2020,46296,237,30490,71734
Israel,01-08-2020,45172,389,47144,116906
Israel,01-09-2020,130505,651,83460,247411
Israel,01-10-2020,66938,957,122040,314349
Israel,01-11-2020,22842,311,23812,337191
Israel,01-12-2020,86071,453,52641,423262
Israel,01-01-2021,220173,1471,196189,643435
Israel,01-02-2021,132372,956,160673,775807
Israel,01-03-2021,57298,461,86481,833105
Israel,01-04-2021,5429,154,11229,838481
Israel,01-05-2021,994,49,1982,839475
Israel,01-06-2021,2302,20,755,841777
Israel,01-07-2021,32241,45,15651,874018
Israel,01-08-2021,192334,570,5875,1066352
Israel,01-09-2021,215866,718,0,1282218
Israel,01-10-2021,45240,339,0,1327458
Israel,01-11-2021,17351,96,0,1343660
Israel,01-12-2021,40272,47,0,1383932
Israel,01-01-2022,1516637,562,0,2900569
Israel,01-02-2022,733934,1393,0,3634503
Israel,01-03-2022,283722,287,0,3918225
Israel,01-04-2022,110841,127,0,4029066
Italy,01-01-2020,2,0,0,2
Italy,01-02-2020,1126,29,47,1128
Italy,01-03-2020,104664,12399,15683,105792
Italy,01-04-2020,99671,15539,60216,205463
Italy,01-05-2020,27534,5448,81562,232997
Italy,01-06-2020,7729,1383,32741,240578
Italy,01-07-2020,6959,374,9726,247537
Italy,01-08-2020,21677,342,8562,269214
Italy,01-09-2020,45647,411,20051,314861
Italy,01-10-2020,364569,2724,61722,679430
Italy,01-11-2020,922124,16958,468081,1601554
Italy,01-12-2020,505612,18583,705604,2107166
Italy,01-01-2021,445866,14357,547437,2553032
Italy,01-02-2021,372233,9183,394651,2925265
Italy,01-03-2021,659634,11647,507846,3584899
Italy,01-04-2021,437754,11461,552531,4022653
Italy,01-05-2021,195168,5321,392443,4217821
Italy,01-06-2021,42088,1438,223883,4259909
Italy,01-07-2021,90119,497,52778,4350028
Italy,01-08-2021,189963,1158,9928,4539991
Italy,01-09-2021,132364,1700,0,4672355
Italy,01-10-2021,99610,1179,0,4771965
Italy,01-11-2021,256582,1728,0,5028547
Italy,01-12-2021,1097136,3574,0,6125683
Italy,01-01-2022,4857433,9096,0,10983116
Italy,01-02-2022,1799720,8269,0,12782836
Italy,01-03-2022,1859518,4616,0,14642354
Italy,01-04-2022,1017481,2219,0,15659835
Jamaica,01-01-2020,0,0,0,0
Jamaica,01-02-2020,0,0,0,0
Jamaica,01-03-2020,36,1,2,36
Jamaica,01-04-2020,386,7,27,422
Jamaica,01-05-2020,164,1,282,586
Jamaica,01-06-2020,116,1,242,702
Jamaica,01-07-2020,176,0,173,878
Jamaica,01-08-2020,1581,11,164,2459
Jamaica,01-09-2020,4023,86,977,6482
Jamaica,01-10-2020,2612,99,2643,9094
Jamaica,01-11-2020,1669,51,1709,10763
Jamaica,01-12-2020,2064,45,4164,12827
Jamaica,01-01-2021,2826,48,1660,15653
Jamaica,01-02-2021,7610,72,1367,23263
Jamaica,01-03-2021,15974,174,4188,39237
Jamaica,01-04-2021,6341,182,3461,45578
Jamaica,01-05-2021,2979,170,4239,48557
Jamaica,01-06-2021,1567,127,4776,50124
Jamaica,01-07-2021,2771,115,16905,52895
Jamaica,01-08-2021,15236,328,122,68131
Jamaica,01-09-2021,15606,351,0,83737
Jamaica,01-10-2021,5277,367,0,89014
Jamaica,01-11-2021,2235,156,0,91249
Jamaica,01-12-2021,2671,81,0,93920
Jamaica,01-01-2022,30592,185,0,124512
Jamaica,01-02-2022,3474,155,0,127986
Jamaica,01-03-2022,771,75,0,128757
Jamaica,01-04-2022,446,38,0,129203
Japan,01-01-2020,15,0,1,15
Japan,01-02-2020,230,6,31,245
Japan,01-03-2020,2010,61,392,2255
Japan,01-04-2020,12029,414,2036,14284
Japan,01-05-2020,2457,417,11882,16741
Japan,01-06-2020,1864,76,2116,18605
Japan,01-07-2020,17651,39,8316,36256
Japan,01-08-2020,32129,287,32257,68385
Japan,01-09-2020,15194,275,19184,83579
Japan,01-10-2020,17744,195,15662,101323
Japan,01-11-2020,47501,382,46914,148824
Japan,01-12-2020,86925,1340,65991,235749
Japan,01-01-2021,154991,2261,134141,390740
Japan,01-02-2021,41896,2144,83727,432636
Japan,01-03-2021,42450,1279,35705,475086
Japan,01-04-2021,117685,1067,74023,592771
Japan,01-05-2021,153716,2816,156830,746487
Japan,01-06-2021,53096,1724,90739,799583
Japan,01-07-2021,127021,408,68351,926604
Japan,01-08-2021,567768,874,17640,1494372
Japan,01-09-2021,210700,1584,0,1705072
Japan,01-10-2021,17271,615,0,1722343
Japan,01-11-2021,4293,93,0,1726636
Japan,01-12-2021,5660,32,0,1732296
Japan,01-01-2022,1006164,423,0,2738460
Japan,01-02-2022,2267421,4855,0,5005881
Japan,01-03-2022,1549704,4453,0,6555585
Japan,01-04-2022,776676,878,0,7332261
Jordan,01-01-2020,0,0,0,0
Jordan,01-02-2020,0,0,0,0
Jordan,01-03-2020,274,5,30,274
Jordan,01-04-2020,179,3,332,453
Jordan,01-05-2020,286,1,249,739
Jordan,01-06-2020,393,0,360,1132
Jordan,01-07-2020,171,2,202,1193
Jordan,01-08-2020,841,4,424,2034
Jordan,01-09-2020,9791,46,3118,11825
Jordan,01-10-2020,60782,768,2974,72607
Jordan,01-11-2020,146823,1922,147426,219430
Jordan,01-12-2020,75064,1083,115525,294494
Jordan,01-01-2021,32361,482,44030,326855
Jordan,01-02-2021,64235,385,34018,391090
Jordan,01-03-2021,220487,2157,164545,611577
Jordan,01-04-2021,99796,1978,169359,711373
Jordan,01-05-2021,25161,626,33293,736534
Jordan,01-06-2021,14870,288,19298,751404
Jordan,01-07-2021,19308,282,15424,770712
Jordan,01-08-2021,26414,379,2106,797126
Jordan,01-09-2021,26793,307,0,823919
Jordan,01-10-2021,38622,320,0,862541
Jordan,01-11-2021,91402,570,0,953943
Jordan,01-12-2021,109462,1045,0,1063405
Jordan,01-01-2022,161904,564,0,1225309
Jordan,01-02-2022,406399,618,0,1631708
Jordan,01-03-2022,60777,196,0,1692485
Jordan,01-04-2022,2472,24,0,1694957
Kazakhstan,01-01-2020,0,0,0,0
Kazakhstan,01-02-2020,0,0,0,0
Kazakhstan,01-03-2020,343,2,24,343
Kazakhstan,01-04-2020,3059,23,842,3402
Kazakhstan,01-05-2020,7456,16,4538,10858
Kazakhstan,01-06-2020,11450,147,8154,22308
Kazakhstan,01-07-2020,68059,605,49904,90367
Kazakhstan,01-08-2020,40306,1085,40728,130673
Kazakhstan,01-09-2020,10034,197,28349,140707
Kazakhstan,01-10-2020,8992,144,5208,149699
Kazakhstan,01-11-2020,24864,258,12315,174563
Kazakhstan,01-12-2020,26633,272,28133,201196
Kazakhstan,01-01-2021,34648,377,29110,235844
Kazakhstan,01-02-2021,26871,263,34314,262715
Kazakhstan,01-03-2021,34757,2523,29582,297472
Kazakhstan,01-04-2021,78067,649,59968,375539
Kazakhstan,01-05-2021,67396,760,80667,442935
Kazakhstan,01-06-2021,39751,438,39541,482686
Kazakhstan,01-07-2021,210158,1318,79154,633469
Kazakhstan,01-08-2021,230112,3859,27185,863581
Kazakhstan,01-09-2021,99261,3252,0,962842
Kazakhstan,01-10-2021,57422,1171,0,1020264
Kazakhstan,01-11-2021,34708,767,0,1054972
Kazakhstan,01-12-2021,17546,366,0,1072518
Kazakhstan,01-01-2022,252775,297,0,1325293
Kazakhstan,01-02-2022,65377,429,0,1390670
Kazakhstan,01-03-2022,3132,74,0,1393802
Kazakhstan,01-04-2022,388,2,0,1394190
Kenya,01-01-2020,0,0,0,0
Kenya,01-02-2020,0,0,0,0
Kenya,01-03-2020,59,1,1,59
Kenya,01-04-2020,337,16,143,396
Kenya,01-05-2020,1566,47,334,1962
Kenya,01-06-2020,4404,84,1561,6366
Kenya,01-07-2020,14270,193,6126,20636
Kenya,01-08-2020,13565,236,11728,34201
Kenya,01-09-2020,4328,134,5015,38529
Kenya,01-10-2020,16663,270,11628,55192
Kenya,01-11-2020,28426,488,19468,83618
Kenya,01-12-2020,12840,201,23393,96458
Kenya,01-01-2021,4315,93,6093,100773
